,name,target_label,height,width,x_min,x_max,y_min,y_max
34843,5_34843.png,5,28,28,12,40,12,40
34844,9_34844.png,9,28,28,16,44,16,44
34845,3_34845.png,3,28,28,23,51,23,51
34846,3_34846.png,3,28,28,5,33,5,33
34847,0_34847.png,0,28,28,31,59,31,59
34848,2_34848.png,2,28,28,12,40,12,40
34849,1_34849.png,1,28,28,24,52,24,52
34850,2_34850.png,2,28,28,4,32,4,32
34851,2_34851.png,2,28,28,10,38,10,38
34852,1_34852.png,1,28,28,9,37,9,37
34853,3_34853.png,3,28,28,24,52,24,52
34854,0_34854.png,0,28,28,19,47,19,47
34855,4_34855.png,4,28,28,33,61,33,61
34856,2_34856.png,2,28,28,21,49,21,49
34857,5_34857.png,5,28,28,0,28,0,28
34858,5_34858.png,5,28,28,16,44,16,44
34859,6_34859.png,6,28,28,2,30,2,30
34860,4_34860.png,4,28,28,12,40,12,40
34861,7_34861.png,7,28,28,23,51,23,51
34862,3_34862.png,3,28,28,35,63,35,63
34863,8_34863.png,8,28,28,22,50,22,50
34864,2_34864.png,2,28,28,35,63,35,63
34865,9_34865.png,9,28,28,20,48,20,48
34866,3_34866.png,3,28,28,24,52,24,52
34867,0_34867.png,0,28,28,42,70,42,70
34868,5_34868.png,5,28,28,27,55,27,55
34869,1_34869.png,1,28,28,15,43,15,43
34870,8_34870.png,8,28,28,40,68,40,68
34871,2_34871.png,2,28,28,15,43,15,43
34872,8_34872.png,8,28,28,10,38,10,38
34873,3_34873.png,3,28,28,14,42,14,42
34874,1_34874.png,1,28,28,15,43,15,43
34875,4_34875.png,4,28,28,9,37,9,37
34876,9_34876.png,9,28,28,21,49,21,49
34877,5_34877.png,5,28,28,24,52,24,52
34878,9_34878.png,9,28,28,16,44,16,44
34879,6_34879.png,6,28,28,41,69,41,69
34880,7_34880.png,7,28,28,19,47,19,47
34881,7_34881.png,7,28,28,33,61,33,61
34882,5_34882.png,5,28,28,17,45,17,45
34883,8_34883.png,8,28,28,8,36,8,36
34884,1_34884.png,1,28,28,5,33,5,33
34885,9_34885.png,9,28,28,31,59,31,59
34886,9_34886.png,9,28,28,2,30,2,30
34887,0_34887.png,0,28,28,25,53,25,53
34888,5_34888.png,5,28,28,20,48,20,48
34889,1_34889.png,1,28,28,5,33,5,33
34890,7_34890.png,7,28,28,29,57,29,57
34891,2_34891.png,2,28,28,22,50,22,50
34892,9_34892.png,9,28,28,20,48,20,48
34893,3_34893.png,3,28,28,38,66,38,66
34894,6_34894.png,6,28,28,15,43,15,43
34895,4_34895.png,4,28,28,16,44,16,44
34896,6_34896.png,6,28,28,16,44,16,44
34897,6_34897.png,6,28,28,40,68,40,68
34898,3_34898.png,3,28,28,25,53,25,53
34899,7_34899.png,7,28,28,35,63,35,63
34900,8_34900.png,8,28,28,40,68,40,68
34901,8_34901.png,8,28,28,0,28,0,28
34902,2_34902.png,2,28,28,33,61,33,61
34903,9_34903.png,9,28,28,20,48,20,48
34904,0_34904.png,0,28,28,6,34,6,34
34905,6_34905.png,6,28,28,23,51,23,51
34906,3_34906.png,3,28,28,36,64,36,64
34907,2_34907.png,2,28,28,42,70,42,70
34908,5_34908.png,5,28,28,29,57,29,57
34909,7_34909.png,7,28,28,27,55,27,55
34910,8_34910.png,8,28,28,28,56,28,56
34911,1_34911.png,1,28,28,7,35,7,35
34912,8_34912.png,8,28,28,13,41,13,41
34913,5_34913.png,5,28,28,8,36,8,36
34914,7_34914.png,7,28,28,33,61,33,61
34915,6_34915.png,6,28,28,29,57,29,57
34916,7_34916.png,7,28,28,34,62,34,62
34917,2_34917.png,2,28,28,20,48,20,48
34918,6_34918.png,6,28,28,21,49,21,49
34919,0_34919.png,0,28,28,0,28,0,28
34920,9_34920.png,9,28,28,8,36,8,36
34921,8_34921.png,8,28,28,33,61,33,61
34922,1_34922.png,1,28,28,18,46,18,46
34923,1_34923.png,1,28,28,20,48,20,48
34924,6_34924.png,6,28,28,39,67,39,67
34925,7_34925.png,7,28,28,17,45,17,45
34926,1_34926.png,1,28,28,36,64,36,64
34927,1_34927.png,1,28,28,2,30,2,30
34928,2_34928.png,2,28,28,37,65,37,65
34929,8_34929.png,8,28,28,37,65,37,65
34930,9_34930.png,9,28,28,23,51,23,51
34931,3_34931.png,3,28,28,40,68,40,68
34932,5_34932.png,5,28,28,19,47,19,47
34933,8_34933.png,8,28,28,27,55,27,55
34934,7_34934.png,7,28,28,28,56,28,56
34935,7_34935.png,7,28,28,34,62,34,62
34936,2_34936.png,2,28,28,20,48,20,48
34937,1_34937.png,1,28,28,9,37,9,37
34938,1_34938.png,1,28,28,32,60,32,60
34939,7_34939.png,7,28,28,12,40,12,40
34940,9_34940.png,9,28,28,18,46,18,46
34941,7_34941.png,7,28,28,1,29,1,29
34942,9_34942.png,9,28,28,2,30,2,30
34943,0_34943.png,0,28,28,42,70,42,70
34944,2_34944.png,2,28,28,14,42,14,42
34945,1_34945.png,1,28,28,25,53,25,53
34946,8_34946.png,8,28,28,29,57,29,57
34947,4_34947.png,4,28,28,28,56,28,56
34948,4_34948.png,4,28,28,16,44,16,44
34949,4_34949.png,4,28,28,8,36,8,36
34950,1_34950.png,1,28,28,5,33,5,33
34951,7_34951.png,7,28,28,17,45,17,45
34952,5_34952.png,5,28,28,4,32,4,32
34953,4_34953.png,4,28,28,28,56,28,56
34954,9_34954.png,9,28,28,8,36,8,36
34955,4_34955.png,4,28,28,28,56,28,56
34956,6_34956.png,6,28,28,11,39,11,39
34957,9_34957.png,9,28,28,12,40,12,40
34958,0_34958.png,0,28,28,22,50,22,50
34959,7_34959.png,7,28,28,16,44,16,44
34960,6_34960.png,6,28,28,32,60,32,60
34961,2_34961.png,2,28,28,19,47,19,47
34962,9_34962.png,9,28,28,26,54,26,54
34963,6_34963.png,6,28,28,33,61,33,61
34964,2_34964.png,2,28,28,18,46,18,46
34965,5_34965.png,5,28,28,11,39,11,39
34966,8_34966.png,8,28,28,5,33,5,33
34967,3_34967.png,3,28,28,31,59,31,59
34968,8_34968.png,8,28,28,7,35,7,35
34969,9_34969.png,9,28,28,34,62,34,62
34970,7_34970.png,7,28,28,10,38,10,38
34971,4_34971.png,4,28,28,41,69,41,69
34972,7_34972.png,7,28,28,4,32,4,32
34973,3_34973.png,3,28,28,16,44,16,44
34974,8_34974.png,8,28,28,12,40,12,40
34975,9_34975.png,9,28,28,16,44,16,44
34976,2_34976.png,2,28,28,14,42,14,42
34977,0_34977.png,0,28,28,18,46,18,46
34978,8_34978.png,8,28,28,27,55,27,55
34979,8_34979.png,8,28,28,12,40,12,40
34980,1_34980.png,1,28,28,29,57,29,57
34981,7_34981.png,7,28,28,0,28,0,28
34982,7_34982.png,7,28,28,10,38,10,38
34983,9_34983.png,9,28,28,0,28,0,28
34984,5_34984.png,5,28,28,10,38,10,38
34985,0_34985.png,0,28,28,11,39,11,39
34986,8_34986.png,8,28,28,33,61,33,61
34987,3_34987.png,3,28,28,11,39,11,39
34988,4_34988.png,4,28,28,11,39,11,39
34989,0_34989.png,0,28,28,26,54,26,54
34990,1_34990.png,1,28,28,22,50,22,50
34991,4_34991.png,4,28,28,10,38,10,38
34992,1_34992.png,1,28,28,20,48,20,48
34993,6_34993.png,6,28,28,14,42,14,42
34994,4_34994.png,4,28,28,33,61,33,61
34995,3_34995.png,3,28,28,8,36,8,36
34996,5_34996.png,5,28,28,24,52,24,52
34997,7_34997.png,7,28,28,23,51,23,51
34998,7_34998.png,7,28,28,27,55,27,55
34999,0_34999.png,0,28,28,20,48,20,48
35000,1_35000.png,1,28,28,20,48,20,48
35001,1_35001.png,1,28,28,6,34,6,34
35002,9_35002.png,9,28,28,24,52,24,52
35003,4_35003.png,4,28,28,3,31,3,31
35004,9_35004.png,9,28,28,21,49,21,49
35005,8_35005.png,8,28,28,3,31,3,31
35006,1_35006.png,1,28,28,21,49,21,49
35007,8_35007.png,8,28,28,32,60,32,60
35008,1_35008.png,1,28,28,41,69,41,69
35009,1_35009.png,1,28,28,19,47,19,47
35010,3_35010.png,3,28,28,34,62,34,62
35011,2_35011.png,2,28,28,41,69,41,69
35012,0_35012.png,0,28,28,3,31,3,31
35013,9_35013.png,9,28,28,35,63,35,63
35014,2_35014.png,2,28,28,29,57,29,57
35015,3_35015.png,3,28,28,27,55,27,55
35016,9_35016.png,9,28,28,7,35,7,35
35017,8_35017.png,8,28,28,4,32,4,32
35018,8_35018.png,8,28,28,21,49,21,49
35019,9_35019.png,9,28,28,5,33,5,33
35020,2_35020.png,2,28,28,1,29,1,29
35021,8_35021.png,8,28,28,27,55,27,55
35022,3_35022.png,3,28,28,20,48,20,48
35023,2_35023.png,2,28,28,36,64,36,64
35024,9_35024.png,9,28,28,38,66,38,66
35025,8_35025.png,8,28,28,29,57,29,57
35026,6_35026.png,6,28,28,5,33,5,33
35027,6_35027.png,6,28,28,12,40,12,40
35028,0_35028.png,0,28,28,42,70,42,70
35029,5_35029.png,5,28,28,29,57,29,57
35030,3_35030.png,3,28,28,13,41,13,41
35031,2_35031.png,2,28,28,1,29,1,29
35032,7_35032.png,7,28,28,1,29,1,29
35033,6_35033.png,6,28,28,12,40,12,40
35034,6_35034.png,6,28,28,20,48,20,48
35035,2_35035.png,2,28,28,13,41,13,41
35036,8_35036.png,8,28,28,34,62,34,62
35037,6_35037.png,6,28,28,38,66,38,66
35038,8_35038.png,8,28,28,40,68,40,68
35039,0_35039.png,0,28,28,1,29,1,29
35040,5_35040.png,5,28,28,16,44,16,44
35041,5_35041.png,5,28,28,34,62,34,62
35042,8_35042.png,8,28,28,18,46,18,46
35043,3_35043.png,3,28,28,1,29,1,29
35044,8_35044.png,8,28,28,41,69,41,69
35045,3_35045.png,3,28,28,14,42,14,42
35046,5_35046.png,5,28,28,28,56,28,56
35047,6_35047.png,6,28,28,39,67,39,67
35048,1_35048.png,1,28,28,12,40,12,40
35049,3_35049.png,3,28,28,42,70,42,70
35050,0_35050.png,0,28,28,16,44,16,44
35051,2_35051.png,2,28,28,17,45,17,45
35052,1_35052.png,1,28,28,17,45,17,45
35053,7_35053.png,7,28,28,4,32,4,32
35054,9_35054.png,9,28,28,27,55,27,55
35055,6_35055.png,6,28,28,11,39,11,39
35056,0_35056.png,0,28,28,35,63,35,63
35057,5_35057.png,5,28,28,3,31,3,31
35058,3_35058.png,3,28,28,9,37,9,37
35059,9_35059.png,9,28,28,26,54,26,54
35060,0_35060.png,0,28,28,8,36,8,36
35061,8_35061.png,8,28,28,19,47,19,47
35062,5_35062.png,5,28,28,11,39,11,39
35063,0_35063.png,0,28,28,11,39,11,39
35064,0_35064.png,0,28,28,2,30,2,30
35065,9_35065.png,9,28,28,0,28,0,28
35066,3_35066.png,3,28,28,38,66,38,66
35067,0_35067.png,0,28,28,18,46,18,46
35068,9_35068.png,9,28,28,5,33,5,33
35069,1_35069.png,1,28,28,34,62,34,62
35070,9_35070.png,9,28,28,33,61,33,61
35071,2_35071.png,2,28,28,41,69,41,69
35072,8_35072.png,8,28,28,16,44,16,44
35073,3_35073.png,3,28,28,9,37,9,37
35074,0_35074.png,0,28,28,8,36,8,36
35075,4_35075.png,4,28,28,18,46,18,46
35076,2_35076.png,2,28,28,15,43,15,43
35077,5_35077.png,5,28,28,34,62,34,62
35078,4_35078.png,4,28,28,29,57,29,57
35079,6_35079.png,6,28,28,17,45,17,45
35080,9_35080.png,9,28,28,2,30,2,30
35081,7_35081.png,7,28,28,30,58,30,58
35082,5_35082.png,5,28,28,7,35,7,35
35083,8_35083.png,8,28,28,2,30,2,30
35084,9_35084.png,9,28,28,3,31,3,31
35085,9_35085.png,9,28,28,13,41,13,41
35086,3_35086.png,3,28,28,32,60,32,60
35087,0_35087.png,0,28,28,34,62,34,62
35088,8_35088.png,8,28,28,12,40,12,40
35089,1_35089.png,1,28,28,35,63,35,63
35090,2_35090.png,2,28,28,6,34,6,34
35091,2_35091.png,2,28,28,8,36,8,36
35092,2_35092.png,2,28,28,17,45,17,45
35093,3_35093.png,3,28,28,41,69,41,69
35094,1_35094.png,1,28,28,11,39,11,39
35095,4_35095.png,4,28,28,16,44,16,44
35096,8_35096.png,8,28,28,13,41,13,41
35097,5_35097.png,5,28,28,23,51,23,51
35098,4_35098.png,4,28,28,30,58,30,58
35099,6_35099.png,6,28,28,13,41,13,41
35100,5_35100.png,5,28,28,19,47,19,47
35101,7_35101.png,7,28,28,26,54,26,54
35102,7_35102.png,7,28,28,20,48,20,48
35103,8_35103.png,8,28,28,4,32,4,32
35104,2_35104.png,2,28,28,5,33,5,33
35105,9_35105.png,9,28,28,30,58,30,58
35106,2_35106.png,2,28,28,12,40,12,40
35107,0_35107.png,0,28,28,30,58,30,58
35108,1_35108.png,1,28,28,29,57,29,57
35109,1_35109.png,1,28,28,5,33,5,33
35110,2_35110.png,2,28,28,27,55,27,55
35111,2_35111.png,2,28,28,7,35,7,35
35112,2_35112.png,2,28,28,40,68,40,68
35113,3_35113.png,3,28,28,5,33,5,33
35114,5_35114.png,5,28,28,12,40,12,40
35115,4_35115.png,4,28,28,25,53,25,53
35116,1_35116.png,1,28,28,8,36,8,36
35117,5_35117.png,5,28,28,3,31,3,31
35118,9_35118.png,9,28,28,9,37,9,37
35119,6_35119.png,6,28,28,27,55,27,55
35120,8_35120.png,8,28,28,32,60,32,60
35121,7_35121.png,7,28,28,18,46,18,46
35122,3_35122.png,3,28,28,37,65,37,65
35123,8_35123.png,8,28,28,25,53,25,53
35124,2_35124.png,2,28,28,21,49,21,49
35125,9_35125.png,9,28,28,1,29,1,29
35126,4_35126.png,4,28,28,36,64,36,64
35127,9_35127.png,9,28,28,40,68,40,68
35128,2_35128.png,2,28,28,32,60,32,60
35129,8_35129.png,8,28,28,30,58,30,58
35130,7_35130.png,7,28,28,35,63,35,63
35131,6_35131.png,6,28,28,30,58,30,58
35132,3_35132.png,3,28,28,18,46,18,46
35133,5_35133.png,5,28,28,0,28,0,28
35134,2_35134.png,2,28,28,27,55,27,55
35135,9_35135.png,9,28,28,4,32,4,32
35136,4_35136.png,4,28,28,0,28,0,28
35137,2_35137.png,2,28,28,0,28,0,28
35138,2_35138.png,2,28,28,10,38,10,38
35139,3_35139.png,3,28,28,40,68,40,68
35140,6_35140.png,6,28,28,35,63,35,63
35141,4_35141.png,4,28,28,39,67,39,67
35142,4_35142.png,4,28,28,23,51,23,51
35143,3_35143.png,3,28,28,4,32,4,32
35144,4_35144.png,4,28,28,0,28,0,28
35145,8_35145.png,8,28,28,22,50,22,50
35146,6_35146.png,6,28,28,33,61,33,61
35147,5_35147.png,5,28,28,3,31,3,31
35148,0_35148.png,0,28,28,27,55,27,55
35149,1_35149.png,1,28,28,30,58,30,58
35150,7_35150.png,7,28,28,3,31,3,31
35151,5_35151.png,5,28,28,32,60,32,60
35152,4_35152.png,4,28,28,25,53,25,53
35153,2_35153.png,2,28,28,19,47,19,47
35154,6_35154.png,6,28,28,36,64,36,64
35155,3_35155.png,3,28,28,14,42,14,42
35156,3_35156.png,3,28,28,16,44,16,44
35157,0_35157.png,0,28,28,31,59,31,59
35158,6_35158.png,6,28,28,17,45,17,45
35159,1_35159.png,1,28,28,18,46,18,46
35160,9_35160.png,9,28,28,5,33,5,33
35161,2_35161.png,2,28,28,20,48,20,48
35162,3_35162.png,3,28,28,18,46,18,46
35163,1_35163.png,1,28,28,41,69,41,69
35164,5_35164.png,5,28,28,15,43,15,43
35165,3_35165.png,3,28,28,42,70,42,70
35166,4_35166.png,4,28,28,21,49,21,49
35167,2_35167.png,2,28,28,37,65,37,65
35168,1_35168.png,1,28,28,16,44,16,44
35169,6_35169.png,6,28,28,42,70,42,70
35170,3_35170.png,3,28,28,20,48,20,48
35171,5_35171.png,5,28,28,39,67,39,67
35172,5_35172.png,5,28,28,7,35,7,35
35173,3_35173.png,3,28,28,35,63,35,63
35174,9_35174.png,9,28,28,33,61,33,61
35175,0_35175.png,0,28,28,22,50,22,50
35176,7_35176.png,7,28,28,23,51,23,51
35177,7_35177.png,7,28,28,18,46,18,46
35178,4_35178.png,4,28,28,18,46,18,46
35179,4_35179.png,4,28,28,31,59,31,59
35180,3_35180.png,3,28,28,30,58,30,58
35181,6_35181.png,6,28,28,30,58,30,58
35182,9_35182.png,9,28,28,15,43,15,43
35183,4_35183.png,4,28,28,36,64,36,64
35184,6_35184.png,6,28,28,6,34,6,34
35185,0_35185.png,0,28,28,4,32,4,32
35186,4_35186.png,4,28,28,32,60,32,60
35187,5_35187.png,5,28,28,11,39,11,39
35188,9_35188.png,9,28,28,26,54,26,54
35189,9_35189.png,9,28,28,35,63,35,63
35190,3_35190.png,3,28,28,33,61,33,61
35191,9_35191.png,9,28,28,2,30,2,30
35192,0_35192.png,0,28,28,39,67,39,67
35193,8_35193.png,8,28,28,5,33,5,33
35194,9_35194.png,9,28,28,6,34,6,34
35195,3_35195.png,3,28,28,38,66,38,66
35196,7_35196.png,7,28,28,22,50,22,50
35197,1_35197.png,1,28,28,9,37,9,37
35198,2_35198.png,2,28,28,12,40,12,40
35199,7_35199.png,7,28,28,8,36,8,36
35200,6_35200.png,6,28,28,31,59,31,59
35201,4_35201.png,4,28,28,42,70,42,70
35202,2_35202.png,2,28,28,22,50,22,50
35203,7_35203.png,7,28,28,41,69,41,69
35204,6_35204.png,6,28,28,35,63,35,63
35205,6_35205.png,6,28,28,14,42,14,42
35206,6_35206.png,6,28,28,32,60,32,60
35207,5_35207.png,5,28,28,7,35,7,35
35208,3_35208.png,3,28,28,16,44,16,44
35209,0_35209.png,0,28,28,18,46,18,46
35210,6_35210.png,6,28,28,9,37,9,37
35211,6_35211.png,6,28,28,28,56,28,56
35212,1_35212.png,1,28,28,24,52,24,52
35213,6_35213.png,6,28,28,8,36,8,36
35214,5_35214.png,5,28,28,14,42,14,42
35215,2_35215.png,2,28,28,42,70,42,70
35216,2_35216.png,2,28,28,11,39,11,39
35217,0_35217.png,0,28,28,21,49,21,49
35218,9_35218.png,9,28,28,35,63,35,63
35219,6_35219.png,6,28,28,7,35,7,35
35220,2_35220.png,2,28,28,29,57,29,57
35221,3_35221.png,3,28,28,31,59,31,59
35222,6_35222.png,6,28,28,11,39,11,39
35223,7_35223.png,7,28,28,21,49,21,49
35224,5_35224.png,5,28,28,15,43,15,43
35225,7_35225.png,7,28,28,36,64,36,64
35226,3_35226.png,3,28,28,3,31,3,31
35227,4_35227.png,4,28,28,11,39,11,39
35228,5_35228.png,5,28,28,0,28,0,28
35229,4_35229.png,4,28,28,7,35,7,35
35230,8_35230.png,8,28,28,37,65,37,65
35231,3_35231.png,3,28,28,16,44,16,44
35232,8_35232.png,8,28,28,32,60,32,60
35233,9_35233.png,9,28,28,38,66,38,66
35234,4_35234.png,4,28,28,35,63,35,63
35235,2_35235.png,2,28,28,10,38,10,38
35236,1_35236.png,1,28,28,38,66,38,66
35237,8_35237.png,8,28,28,23,51,23,51
35238,6_35238.png,6,28,28,40,68,40,68
35239,9_35239.png,9,28,28,22,50,22,50
35240,2_35240.png,2,28,28,6,34,6,34
35241,6_35241.png,6,28,28,42,70,42,70
35242,8_35242.png,8,28,28,33,61,33,61
35243,0_35243.png,0,28,28,23,51,23,51
35244,1_35244.png,1,28,28,8,36,8,36
35245,9_35245.png,9,28,28,12,40,12,40
35246,8_35246.png,8,28,28,22,50,22,50
35247,5_35247.png,5,28,28,6,34,6,34
35248,3_35248.png,3,28,28,40,68,40,68
35249,3_35249.png,3,28,28,27,55,27,55
35250,2_35250.png,2,28,28,37,65,37,65
35251,8_35251.png,8,28,28,29,57,29,57
35252,1_35252.png,1,28,28,23,51,23,51
35253,8_35253.png,8,28,28,0,28,0,28
35254,4_35254.png,4,28,28,26,54,26,54
35255,7_35255.png,7,28,28,12,40,12,40
35256,4_35256.png,4,28,28,6,34,6,34
35257,1_35257.png,1,28,28,22,50,22,50
35258,4_35258.png,4,28,28,40,68,40,68
35259,4_35259.png,4,28,28,10,38,10,38
35260,7_35260.png,7,28,28,26,54,26,54
35261,0_35261.png,0,28,28,12,40,12,40
35262,0_35262.png,0,28,28,30,58,30,58
35263,4_35263.png,4,28,28,34,62,34,62
35264,8_35264.png,8,28,28,14,42,14,42
35265,8_35265.png,8,28,28,40,68,40,68
35266,1_35266.png,1,28,28,41,69,41,69
35267,5_35267.png,5,28,28,15,43,15,43
35268,5_35268.png,5,28,28,8,36,8,36
35269,2_35269.png,2,28,28,35,63,35,63
35270,1_35270.png,1,28,28,19,47,19,47
35271,3_35271.png,3,28,28,13,41,13,41
35272,3_35272.png,3,28,28,19,47,19,47
35273,9_35273.png,9,28,28,15,43,15,43
35274,5_35274.png,5,28,28,14,42,14,42
35275,0_35275.png,0,28,28,19,47,19,47
35276,5_35276.png,5,28,28,23,51,23,51
35277,7_35277.png,7,28,28,39,67,39,67
35278,1_35278.png,1,28,28,38,66,38,66
35279,2_35279.png,2,28,28,10,38,10,38
35280,6_35280.png,6,28,28,4,32,4,32
35281,1_35281.png,1,28,28,8,36,8,36
35282,0_35282.png,0,28,28,38,66,38,66
35283,9_35283.png,9,28,28,8,36,8,36
35284,6_35284.png,6,28,28,40,68,40,68
35285,1_35285.png,1,28,28,7,35,7,35
35286,1_35286.png,1,28,28,32,60,32,60
35287,5_35287.png,5,28,28,20,48,20,48
35288,2_35288.png,2,28,28,3,31,3,31
35289,1_35289.png,1,28,28,32,60,32,60
35290,2_35290.png,2,28,28,8,36,8,36
35291,7_35291.png,7,28,28,15,43,15,43
35292,9_35292.png,9,28,28,36,64,36,64
35293,4_35293.png,4,28,28,31,59,31,59
35294,0_35294.png,0,28,28,4,32,4,32
35295,8_35295.png,8,28,28,16,44,16,44
35296,9_35296.png,9,28,28,39,67,39,67
35297,6_35297.png,6,28,28,5,33,5,33
35298,2_35298.png,2,28,28,1,29,1,29
35299,1_35299.png,1,28,28,29,57,29,57
35300,8_35300.png,8,28,28,31,59,31,59
35301,2_35301.png,2,28,28,8,36,8,36
35302,0_35302.png,0,28,28,0,28,0,28
35303,1_35303.png,1,28,28,22,50,22,50
35304,4_35304.png,4,28,28,32,60,32,60
35305,6_35305.png,6,28,28,4,32,4,32
35306,7_35306.png,7,28,28,10,38,10,38
35307,8_35307.png,8,28,28,11,39,11,39
35308,8_35308.png,8,28,28,31,59,31,59
35309,8_35309.png,8,28,28,38,66,38,66
35310,5_35310.png,5,28,28,41,69,41,69
35311,0_35311.png,0,28,28,13,41,13,41
35312,4_35312.png,4,28,28,16,44,16,44
35313,1_35313.png,1,28,28,9,37,9,37
35314,4_35314.png,4,28,28,20,48,20,48
35315,2_35315.png,2,28,28,32,60,32,60
35316,7_35316.png,7,28,28,4,32,4,32
35317,3_35317.png,3,28,28,40,68,40,68
35318,6_35318.png,6,28,28,27,55,27,55
35319,4_35319.png,4,28,28,24,52,24,52
35320,0_35320.png,0,28,28,37,65,37,65
35321,7_35321.png,7,28,28,24,52,24,52
35322,6_35322.png,6,28,28,27,55,27,55
35323,8_35323.png,8,28,28,38,66,38,66
35324,4_35324.png,4,28,28,21,49,21,49
35325,9_35325.png,9,28,28,2,30,2,30
35326,5_35326.png,5,28,28,28,56,28,56
35327,0_35327.png,0,28,28,29,57,29,57
35328,1_35328.png,1,28,28,34,62,34,62
35329,1_35329.png,1,28,28,6,34,6,34
35330,9_35330.png,9,28,28,0,28,0,28
35331,2_35331.png,2,28,28,7,35,7,35
35332,9_35332.png,9,28,28,20,48,20,48
35333,3_35333.png,3,28,28,2,30,2,30
35334,7_35334.png,7,28,28,33,61,33,61
35335,4_35335.png,4,28,28,21,49,21,49
35336,3_35336.png,3,28,28,3,31,3,31
35337,7_35337.png,7,28,28,6,34,6,34
35338,8_35338.png,8,28,28,2,30,2,30
35339,8_35339.png,8,28,28,21,49,21,49
35340,2_35340.png,2,28,28,18,46,18,46
35341,9_35341.png,9,28,28,37,65,37,65
35342,6_35342.png,6,28,28,31,59,31,59
35343,0_35343.png,0,28,28,8,36,8,36
35344,2_35344.png,2,28,28,5,33,5,33
35345,1_35345.png,1,28,28,32,60,32,60
35346,3_35346.png,3,28,28,28,56,28,56
35347,2_35347.png,2,28,28,31,59,31,59
35348,0_35348.png,0,28,28,30,58,30,58
35349,3_35349.png,3,28,28,4,32,4,32
35350,5_35350.png,5,28,28,20,48,20,48
35351,7_35351.png,7,28,28,28,56,28,56
35352,1_35352.png,1,28,28,31,59,31,59
35353,8_35353.png,8,28,28,6,34,6,34
35354,3_35354.png,3,28,28,37,65,37,65
35355,9_35355.png,9,28,28,3,31,3,31
35356,2_35356.png,2,28,28,19,47,19,47
35357,1_35357.png,1,28,28,12,40,12,40
35358,9_35358.png,9,28,28,33,61,33,61
35359,1_35359.png,1,28,28,24,52,24,52
35360,1_35360.png,1,28,28,12,40,12,40
35361,7_35361.png,7,28,28,16,44,16,44
35362,4_35362.png,4,28,28,8,36,8,36
35363,4_35363.png,4,28,28,34,62,34,62
35364,8_35364.png,8,28,28,0,28,0,28
35365,8_35365.png,8,28,28,38,66,38,66
35366,3_35366.png,3,28,28,18,46,18,46
35367,1_35367.png,1,28,28,13,41,13,41
35368,9_35368.png,9,28,28,36,64,36,64
35369,5_35369.png,5,28,28,23,51,23,51
35370,1_35370.png,1,28,28,3,31,3,31
35371,7_35371.png,7,28,28,5,33,5,33
35372,7_35372.png,7,28,28,18,46,18,46
35373,2_35373.png,2,28,28,26,54,26,54
35374,9_35374.png,9,28,28,18,46,18,46
35375,8_35375.png,8,28,28,5,33,5,33
35376,3_35376.png,3,28,28,4,32,4,32
35377,6_35377.png,6,28,28,0,28,0,28
35378,2_35378.png,2,28,28,42,70,42,70
35379,3_35379.png,3,28,28,1,29,1,29
35380,9_35380.png,9,28,28,1,29,1,29
35381,3_35381.png,3,28,28,28,56,28,56
35382,7_35382.png,7,28,28,36,64,36,64
35383,8_35383.png,8,28,28,23,51,23,51
35384,9_35384.png,9,28,28,4,32,4,32
35385,6_35385.png,6,28,28,3,31,3,31
35386,1_35386.png,1,28,28,25,53,25,53
35387,9_35387.png,9,28,28,30,58,30,58
35388,5_35388.png,5,28,28,22,50,22,50
35389,1_35389.png,1,28,28,15,43,15,43
35390,5_35390.png,5,28,28,15,43,15,43
35391,7_35391.png,7,28,28,30,58,30,58
35392,4_35392.png,4,28,28,12,40,12,40
35393,2_35393.png,2,28,28,9,37,9,37
35394,5_35394.png,5,28,28,23,51,23,51
35395,1_35395.png,1,28,28,10,38,10,38
35396,1_35396.png,1,28,28,10,38,10,38
35397,5_35397.png,5,28,28,18,46,18,46
35398,8_35398.png,8,28,28,33,61,33,61
35399,1_35399.png,1,28,28,34,62,34,62
35400,0_35400.png,0,28,28,27,55,27,55
35401,3_35401.png,3,28,28,18,46,18,46
35402,4_35402.png,4,28,28,23,51,23,51
35403,2_35403.png,2,28,28,2,30,2,30
35404,1_35404.png,1,28,28,11,39,11,39
35405,2_35405.png,2,28,28,13,41,13,41
35406,5_35406.png,5,28,28,42,70,42,70
35407,3_35407.png,3,28,28,14,42,14,42
35408,0_35408.png,0,28,28,36,64,36,64
35409,0_35409.png,0,28,28,16,44,16,44
35410,2_35410.png,2,28,28,11,39,11,39
35411,6_35411.png,6,28,28,10,38,10,38
35412,4_35412.png,4,28,28,14,42,14,42
35413,4_35413.png,4,28,28,12,40,12,40
35414,1_35414.png,1,28,28,41,69,41,69
35415,3_35415.png,3,28,28,13,41,13,41
35416,7_35416.png,7,28,28,28,56,28,56
35417,7_35417.png,7,28,28,35,63,35,63
35418,4_35418.png,4,28,28,25,53,25,53
35419,6_35419.png,6,28,28,29,57,29,57
35420,5_35420.png,5,28,28,13,41,13,41
35421,9_35421.png,9,28,28,12,40,12,40
35422,3_35422.png,3,28,28,5,33,5,33
35423,0_35423.png,0,28,28,39,67,39,67
35424,6_35424.png,6,28,28,3,31,3,31
